1	 188.420
3	 281.237
5	 229.057
7	 398.798
9	 364.229
11	  73.530
13	 454.800
15	1344.519
17	1307.239
19	1303.629
21	 954.894
23	1299.702
25	 913.268
27	1345.728
29	1310.198
31	1351.127
33	 210.283
35	1286.239
37	 955.255
39	1303.457
41	1057.272
43	 954.171
45	1365.618
47	 237.542
49	 223.512
51	 911.297
53	 961.553
55	1348.851
57	 250.823
59	1294.695
61	1288.829
63	1341.617
